page_number	adm_cnty	lg_area	lg_type	admc_unit	g_unit	unmarried	married	widowed	retired	occ_unmarried	occ_married	occ_widowed	i1vi5	i2iv3	iii3	iii4	iii57	iv1hotel	iv1other	iv3char	iv3laundry	iv23other	v234iii2	vii	x110	xi14	xiii	xv	xvi12	xvi3	xvii12	xviii16	xviii16wool	xviii16cotton	xviii16other	xviii7xix1	xix1tailor	xix1milliner	xix1dress	xix1stay	xix1boot	xix1other	xx1	xx1xxii4	xx4coffee	xx4other	others	prop_unmar	prop_mar	prop_wid	prop_marrwid	prop_dom	rec_num
448	STAFFORDSHIRE	Cannock	UD	10102390	10136556	3559	5236	653	7986	1167	185	110	17	19	24	127	9	0	527	38	10	9	12	12	2	0	2	0	0	0	5	0				58	185	24	124	5	2	1	5	141	15	40	49	328	35	168	50	92	614
448	STAFFORDSHIRE	Coseley	UD	10102390	10109050	3581	4047	754	6741	1274	213	154	10	2	9	81	6	2	418	58	6	15	16	1	264	1	6	6	1	0	3	3				41	150	16	147	8	21	0	9	172	7	62	100	356	53	204	76	86	615
448	STAFFORDSHIRE	Darlaston	UD	10102390	10041430	2785	3102	489	4622	1465	182	107	9	2	7	40	2	1	170	37	12	8	17	0	1131	0	2	1	3	1	1	0				28	45	11	56	2	2	0	1	87	11	30	37	526	59	219	80	49	616
448	STAFFORDSHIRE	Handsworth	UD	10102390	10173607	14922	13204	2513	19626	9366	1008	639	118	22	141	629	144	32	2544	143	161	40	1479	3	954	986	97	198	185	21	186	48				300	98	216	584	226	5	206	25	463	119	130	510	628	76	254	105	165	617
448	STAFFORDSHIRE	Heathtown or Wednesfield Heath	UD	10102390	10186651	1741	2189	401	3342	736	146	107	4	18	6	54	6	0	164	33	20	8	17	0	303	2	3	5	0	0	14	5				24	46	9	53	2	13	1	6	93	2	23	55	423	67	267	98	67	618
448	STAFFORDSHIRE	Kidsgrove	UD	10102390	10002813	1164	1735	219	2481	493	91	53	5	0	5	42	4	2	149	14	8	2	5	18	0	0	0	0	0	0	3	114				11	1	10	40	3	0	0	0	52	3	38	108	424	52	242	74	79	619
448	STAFFORDSHIRE	Leek	UD	10102390	10199360	3955	2916	721	3411	2914	1032	235	7	19	30	93	17	15	382	50	51	15	33	8	1	1	13	3	0	0	220	2520				39	18	32	120	169	3	4	6	142	21	40	109	737	354	326	348	101	620
448	STAFFORDSHIRE	"Lichfield, City of"	MB	10102390	10074459	1750	1480	368	2424	934	108	132	9	34	18	54	13	27	536	40	55	13	25	7	0	0	3	3	0	0	1	0				39	15	20	99	7	1	1	0	51	30	50	23	534	73	359	130	286	621
448	STAFFORDSHIRE	Newcastle under Lyme	MB	10102390	10002795	3793	3516	795	5314	2184	387	219	12	14	22	131	21	15	595	67	94	20	46	3	2	4	20	16	0	0	15	298				75	471	35	138	9	0	2	6	142	46	71	400	576	110	275	141	142	622
448	STAFFORDSHIRE	Quarry Bank	UD	10102390	10074472	1166	1409	201	1986	591	146	53	1	1	2	32	1	0	83	9	3	5	3	5	371	0	0	3	4	0	1	1				16	35	6	30	4	0	1	4	44	1	14	110	507	104	264	124	54	623
448	STAFFORDSHIRE	Rowley Regis	UD	10102390	10062044	5956	6933	948	9214	3085	1292	246	21	3	25	153	9	1	519	66	23	13	49	4	2334	82	13	3	18	2	20	20				99	201	50	280	18	44	8	24	255	10	91	165	518	186	259	195	67	624
448	STAFFORDSHIRE	Sedgley	UD	10102390	10153748	2953	2776	616	4686	1266	280	113	6	27	7	79	7	0	356	30	8	11	13	4	53	0	0	9	0	0	3	1				32	324	21	148	7	7	0	6	104	1	31	364	429	101	183	116	110	625
448	STAFFORDSHIRE	Smallthorne	UD	10102390	10086530	1933	2424	325	3581	837	193	71	3	1	16	31	0	0	155	22	8	4	10	15	4	0	3	2	0	0	1	53				16	8	13	70	2	0	1	0	64	3	15	581	433	80	218	96	60	626
448	STAFFORDSHIRE	Stafford	MB	10102390	10109073	4528	4006	810	6199	2638	318	189	20	104	53	127	23	29	553	81	60	20	117	5	132	1	11	10	8	0	42	11				80	10	54	173	16	983	5	2	131	39	124	121	583	79	233	105	121	627
448	STAFFORDSHIRE	Stone	UD	10102390	10186663	1287	937	246	1555	741	98	76	1	18	18	47	6	19	261	20	20	2	14	2	1	0	5	2	1	0	7	9				20	0	11	61	11	238	1	0	42	6	25	47	576	105	309	147	217	628
448	STAFFORDSHIRE	Tamworth	MB	10102390	10055258	1368	1463	242	2049	788	164	72	6	16	13	53	14	10	192	24	20	8	7	0	1	1	2	0	0	0	100	152				30	153	20	46	8	1	1	1	62	9	28	46	576	112	298	138	113	629
448	STAFFORDSHIRE	Tettenhall	UD	10102390	10136593	1217	973	200	1621	665	50	54	14	0	17	32	4	15	438	18	59	5	17	2	2	0	5	1	0	0	2	1				7	8	6	55	3	0	1	1	36	1	8	11	546	51	270	89	350	630
450	STAFFORDSHIRE	Tipton	UD	10102390	10109085	4568	5957	925	9404	1590	288	168	19	5	30	142	11	2	514	68	22	14	48	1	151	5	15	3	0	0	44	5				87	98	23	177	11	2	1	59	219	15	98	157	348	48	182	66	76	631
450	STAFFORDSHIRE	Uttoxeter	UD	10102390	10074484	1037	1015	215	1597	520	95	55	6	4	7	35	6	5	214	20	31	5	11	6	10	0	4	2	1	0	2	0				40	4	13	51	88	1	0	2	36	14	33	19	501	94	256	122	178	632
450	STAFFORDSHIRE	Wednesbury	MB	10102390	10026891	4528	5117	861	7918	2106	310	172	10	5	18	165	15	3	539	72	63	18	81	6	584	2	17	6	16	2	9	25				91	223	31	153	7	0	0	5	192	36	109	85	465	61	200	81	92	633
450	STAFFORDSHIRE	Wednesfield	UD	10102390	10026957	1019	1151	212	1855	400	77	50	3	78	5	11	0	0	132	25	5	5	10	7	91	0	0	3	0	0	1	0				7	13	4	40	2	1	0	0	53	5	12	14	393	67	236	93	105	634
450	STAFFORDSHIRE	Willenhall	UD	10102390	10133567	3142	3362	557	5077	1523	317	144	6	1	11	66	3	2	337	37	14	15	54	0	912	2	31	1	5	0	6	0				36	23	13	89	11	3	1	0	126	7	48	124	485	94	259	118	88	635
450	STAFFORDSHIRE	Wolstanton United	UD	10102390	10136611	4442	5209	814	7553	2297	440	175	9	8	37	124	15	0	627	50	57	14	45	27	3	1	7	15	2	1	8	222				60	146	40	219	14	0	3	6	131	14	43	964	517	84	215	102	109	636
450	STAFFORDSHIRE	Other Urban Districts	UDA	10102390		2490	2543	428	4111	1098	152	100	6	40	37	89	8	7	413	29	21	7	22	4	130	2	1	20	6	0	18	4				30	36	11	108	5	4	4	1	73	15	60	139	441	60	234	85	138	637
450	STAFFORDSHIRE	Rural Districts	RDA	10102390		36334	37375	6744	59781	16692	2175	1805	220	378	350	1143	88	148	8731	383	480	103	184	2038	131	8	15	69	67	3	120	1171				245	200	127	1198	82	110	8	58	897	74	565	1278	459	58	268	90	196	638
450	STAFFORDSHIRE	BURTON UPON TRENT	CB	10102390	10058004	8009	9208	1886	14657	3633	415	398	42	56	111	290	40	20	1586	134	122	45	80	9	5	0	22	13	1	1	19	287				176	131	91	417	24	2	6	3	275	53	225	160	454	45	211	73	145	639
450	STAFFORDSHIRE	SMETHWICK	CB	10102390	10094136	12179	13463	2055	18682	7170	1279	566	61	22	79	316	63	8	868	207	273	71	500	3	2932	484	78	40	94	7	214	29				268	112	121	518	121	8	279	72	537	64	147	419	589	95	275	119	59	640
450	STAFFORDSHIRE	STOKE ON TRENT	CB	10102390	10106722	40483	42303	8274	53804	25509	9283	2464	76	215	272	1034	169	102	3507	568	218	183	449	31	40	26	110	39	3	23	211	57				649	537	390	1462	80	15	6	43	1647	267	643	24184	630	219	298	232	75	641
450	STAFFORDSHIRE	WALSALL	CB	10102390	10198379	16317	16736	2993	23883	9424	1888	851	52	48	118	418	77	33	1832	297	277	64	478	15	636	61	65	27	3408	312	156	53				305	1245	100	480	85	11	17	12	634	94	267	486	578	113	284	139	97	642
450	STAFFORDSHIRE	WEST BROMWICH	CB	10102390	10173115	11057	12495	2261	18910	5686	725	492	30	93	75	299	54	9	1455	236	66	36	290	7	1121	206	89	192	22	10	498	16				181	126	112	333	43	10	130	22	516	62	205	359	514	58	218	82	104	643
450	STAFFORDSHIRE	WOLVERHAMPTON	CB	10102390	10136544	17589	17449	3513	26685	9136	1714	1016	72	126	187	571	116	90	2642	414	369	118	475	1	2086	17	174	106	9	7	221	38				358	330	180	613	41	248	23	52	848	172	448	714	519	98	289	130	128	644
450	"SUFFOLK, EAST"	"SUFFOLK, EAST"	CTOT	10001160		36524	37703	7363	60128	17113	2216	2133	224	236	488	1253	172	417	9060	648	906	142	177	730	27	1	51	6	54	5	125	963				599	83	208	1580	241	15	17	200	1102	683	590	459	469	59	290	97	193	645
450	"SUFFOLK, EAST"	Beccles	MB	10001160	10025552	1413	1288	311	2031	805	79	97	5	7	22	46	11	15	292	48	33	5	6	3	0	0	3	0	0	0	85	0				40	3	21	111	74	1	2	1	59	19	36	33	570	61	312	110	173	646
450	"SUFFOLK, EAST"	Felixstowe and Walton	UD	10001160	10025564	2160	1358	312	2363	1214	127	126	15	25	46	70	13	105	658	19	42	11	25	3	0	0	5	0	1	1	0	2				43	3	11	67	3	0	3	0	46	186	36	28	562	94	404	151	386	647
450	"SUFFOLK, EAST"	Lowestoft	MB	10001160	10095979	6810	6481	1210	9940	3697	458	406	30	38	127	212	57	119	1293	133	135	22	62	5	15	0	23	2	0	0	13	655				221	15	66	388	12	2	4	178	253	266	95	120	543	71	336	112	169	648
450	"SUFFOLK, EAST"	Other Urban Districts	UDA	10001160		6134	5837	1297	9158	3308	399	403	35	25	85	229	48	115	1608	147	200	42	46	26	3	0	14	4	42	0	27	54				158	32	71	387	51	8	6	7	234	149	153	104	539	68	311	112	211	649
450	"SUFFOLK, EAST"	Rural Districts	RDA	10001160		20007	22739	4233	36636	8089	1153	1101	139	141	208	696	43	63	5209	301	496	62	38	693	9	1	6	0	11	4	0	252				137	30	39	627	101	4	2	14	510	63	270	174	404	51	260	84	184	650
450	"SUFFOLK, EAST"	IPSWICH	CB	10001160	10135321	14499	13717	3091	21413	8007	997	890	50	160	233	432	102	97	2956	445	365	60	291	28	13	2	57	10	31	1	232	140				352	522	214	917	655	52	28	123	540	204	254	328	552	73	288	112	173	651
450	"SUFFOLK, WEST"	"SUFFOLK, WEST"	CTOT	10025011		21119	21388	4870	33862	10239	2013	1263	117	123	240	816	87	111	5301	441	571	107	97	309	7	7	11	10	175	650	8	635				304	632	133	869	403	7	58	18	571	108	350	239	485	94	259	125	190	652
450	"SUFFOLK, WEST"	Bury St. Edmunds	MB	10025011	10153128	3602	2884	803	4879	1965	230	215	5	35	64	150	25	54	891	116	171	20	34	10	0	0	6	4	1	1	6	2				115	71	50	232	51	0	5	6	100	46	71	68	546	80	268	121	230	653
450	"SUFFOLK, WEST"	Newmarket	UD	10025011	10133622	1927	1826	408	2915	1004	119	123	6	15	28	55	17	21	648	56	59	33	16	1	1	0	1	0	4	0	0	1				35	1	22	120	9	0	0	0	42	11	23	21	521	65	301	108	284	654
450	"SUFFOLK, WEST"	Sudbury	MB	10025011	10001572	1640	1274	371	2021	992	177	95	3	16	16	52	10	7	282	32	30	6	10	1	1	1	1	2	2	4	2	375				43	3	25	111	85	2	0	0	63	25	28	26	605	139	256	165	157	655
450	"SUFFOLK, WEST"	Other Urban Districts	UDA	10025011		1906	1768	370	2284	1141	491	128	9	0	11	49	3	5	267	32	28	6	23	10	0	2	0	0	0	243	0	187				38	439	13	75	190	2	4	2	47	7	33	35	599	278	346	290	118	656
450	"SUFFOLK, WEST"	Rural Districts	RDA	10025011		12044	13636	2918	21763	5137	996	702	94	57	121	510	32	24	3213	205	283	42	14	287	5	4	3	4	168	402	0	70				73	118	23	331	68	3	49	10	319	19	195	89	427	73	241	103	181	657
450	SURREY	SURREY	CTOT	10152902		149397	124084	25070	198985	82505	9817	7244	1071	3092	2643	4284	1448	1426	51173	2316	6954	843	2574	611	340	41	309	235	33	20	688	271				2320	330	1039	6154	599	38	134	209	3230	1292	1738	2111	552	79	289	114	353	658
450	SURREY	Barnes	UD	10152902	10061600	6434	6112	1190	9208	3685	511	332	105	52	109	234	144	20	2163	120	248	27	222	20	23	6	14	6	0	1	10	11				116	15	63	335	33	2	7	7	173	38	75	129	573	84	279	115	302	659
450	SURREY	Carshalton	UD	10152902	10153141	2628	2024	362	3279	1497	135	103	17	152	191	52	26	2	750	42	111	4	40	6	0	0	2	17	1	2	2	2				26	3	14	92	8	1	5	12	36	7	21	91	570	67	285	100	315	660
450	SURREY	Caterham	UD	10152902	10025620	2739	1596	316	3425	1043	115	68	11	157	40	50	12	36	623	11	82	11	18	0	1	1	0	0	0	0	1	2				29	3	4	41	4	1	0	0	37	6	23	22	381	72	215	96	374	661
450	SURREY	Chertsey	UD	10152902	10025631	2715	2454	492	3961	1342	207	151	11	59	30	72	17	17	796	36	214	15	36	21	1	1	11	1	0	0	7	3				35	11	14	118	8	1	1	1	63	21	39	40	494	84	307	122	264	662
450	SURREY	Dorking	UD	10152902	10102406	1771	1432	332	2321	992	118	104	10	26	34	64	12	9	546	33	87	11	24	2	3	1	3	3	1	0	1	8				48	4	16	112	6	1	1	1	37	36	34	40	560	82	313	126	296	663
450	SURREY	East and West Molesey	UD	10152902	10181010	1320	1252	253	1876	741	127	81	12	2	14	37	14	9	459	31	65	11	30	4	2	4	2	6	0	0	15	1				16	0	13	93	8	2	1	0	41	19	18	20	561	101	320	138	313	664
450	SURREY	Egham	UD	10152902	10025643	2557	2324	464	3730	1297	164	154	15	146	27	92	21	69	646	35	101	19	28	4	0	0	10	1	0	1	0	7				38	2	23	160	16	1	0	2	65	19	35	32	507	71	332	114	232	665
450	SURREY	Epsom	UD	10152902	10173206	4787	3295	998	6654	2009	238	179	19	559	43	75	16	62	968	48	219	12	38	5	0	0	5	4	0	0	0	1				45	1	22	112	12	0	2	0	58	25	36	39	420	72	179	97	363	666
450	SURREY	Esher and the Dittons	UD	10152902	10074083	2978	2440	442	3621	1907	202	130	11	0	49	70	32	13	1451	36	107	20	43	7	0	0	3	0	1	0	75	1				28	3	11	108	6	0	4	0	70	25	40	25	640	83	294	115	501	667
450	SURREY	Farnham	UD	10152902	10153153	1524	1313	367	2193	837	67	107	4	30	22	71	11	15	429	30	71	11	32	6	0	0	5	3	0	0	0	0				31	12	20	90	6	0	0	0	36	19	28	29	549	51	292	104	258	668
450	SURREY	Frimley	UD	10152902	10001638	2603	2151	404	3141	1691	185	141	5	32	63	78	15	39	1270	22	116	8	21	4	1	1	6	1	0	0	2	3				46	4	25	84	6	1	2	0	54	42	37	29	650	86	349	128	540	669
450	SURREY	Godalming	MB	10152902	10025606	1911	1599	293	2406	1134	154	109	9	20	39	56	27	81	504	50	220	8	28	3	0	0	4	1	3	0	12	18				41	14	21	93	5	0	4	3	51	22	38	22	593	96	372	139	254	670
450	SURREY	Guildford	MB	10152902	10001614	5135	4330	987	6893	3002	288	269	31	81	111	174	50	60	1494	100	205	25	116	7	2	0	21	5	0	0	57	11				121	13	60	298	31	3	5	12	178	74	89	125	585	67	273	105	280	671
450	SURREY	Kingston on Thames	MB	10152902	10135369	7717	7055	1744	11113	4179	761	463	77	111	107	229	116	28	1711	188	711	63	207	14	11	2	30	4	1	1	120	24				240	56	105	564	43	1	10	36	240	58	127	168	542	108	265	139	207	672
450	SURREY	Leatherhead	UD	10152902	10042069	1184	930	164	1546	598	82	52	11	29	15	40	3	40	337	15	77	10	8	1	1	0	10	1	1	0	0	0				16	1	7	46	5	0	2	0	29	6	10	11	505	88	317	122	290	673
450	SURREY	Merton	UD	10152902	10152975	2071	2716	415	3843	1053	187	119	29	5	33	50	25	1	437	59	189	8	83	3	21	0	6	3	2	0	8	12				64	5	24	111	13	1	3	1	82	9	29	43	508	69	287	98	143	674
450	SURREY	Reigate	MB	10152902	10042057	6957	5056	1048	8509	3873	371	308	36	188	146	218	48	52	2315	75	290	40	80	13	22	0	16	3	0	0	36	13				112	16	55	333	39	3	5	2	142	67	69	118	557	73	294	111	367	675
450	SURREY	Richmond	MB	10152902	10025618	8906	5752	1764	10013	5233	598	578	74	89	141	283	137	158	3101	212	318	68	229	6	50	0	37	7	0	2	12	39				214	28	66	389	41	3	10	5	214	209	150	117	588	104	328	156	409	676
450	SURREY	Surbiton	UD	10152902	10206212	4755	3264	724	5200	2990	307	246	22	23	95	125	47	60	2114	54	186	37	84	3	2	0	10	4	1	0	17	6				83	6	44	203	26	3	3	2	98	80	47	58	629	94	340	139	535	677
450	SURREY	Sutton	UD	10152902	10213502	4902	3595	727	5837	2870	305	212	25	55	130	156	34	23	1910	86	192	24	92	6	1	1	5	36	2	0	11	6				86	5	36	181	19	0	3	7	110	27	52	66	585	85	292	120	440	678
450	SURREY	The Maldens and Coombe	UD	10152902	10166706	2283	2412	374	3595	1214	155	105	21	14	37	57	26	9	752	59	89	5	65	6	1	2	5	2	0	1	6	6				49	7	20	94	8	0	2	2	63	17	19	30	532	64	281	93	274	679
450	SURREY	Walton upon Thames	UD	10152902	10041879	3068	2386	432	3548	1965	223	150	18	13	55	62	24	13	1479	36	113	11	27	25	0	5	2	4	0	1	96	8				48	4	15	119	9	3	2	2	72	13	32	27	640	93	347	132	536	680
450	SURREY	Weybridge	UD	10152902	10001250	1870	1097	259	1789	1251	97	89	15	7	32	58	18	44	899	19	43	13	29	0	1	0	1	1	0	0	3	3				23	2	22	84	9	0	5	0	38	22	26	20	669	88	344	137	630	681
450	SURREY	Wimbledon	MB	10152902	10173073	13087	10323	2215	16416	7776	822	611	160	69	209	422	176	64	4518	256	678	83	440	6	62	4	23	19	7	2	35	31				283	44	141	679	60	1	23	4	299	104	113	194	594	80	276	114	358	682
450	SURREY	Woking	UD	10152902	10107477	5071	4479	747	7023	2730	347	197	26	148	86	152	29	36	1745	67	233	30	50	24	21	0	7	3	0	0	40	4				87	8	28	181	12	2	0	0	96	35	42	82	538	77	264	104	365	683
450	SURREY	Other Urban Districts	UDA	10152902		1214	1044	200	1622	676	79	81	5	14	27	36	4	18	475	14	55	3	7	10	2	0	3	0	0	0	0	1				20	0	6	51	10	0	0	0	25	8	19	23	557	76	405	129	375	684
450	SURREY	Rural Districts	RDA	10152902		47210	41653	7357	66223	24920	2972	2105	292	1011	758	1271	364	448	17281	582	1934	266	497	405	112	13	68	100	13	9	122	50				375	63	164	1383	156	8	34	110	823	284	490	511	528	71	286	104	362	685
450	SURREY	CROYDON	CB	10152902	10107830	35904	32248	6741	51766	18822	2473	1832	259	412	635	1012	479	179	9292	851	1615	203	1123	30	21	15	105	113	4	16	128	90				995	215	389	2050	205	14	59	57	1026	321	440	774	524	77	272	110	241	686
452	"SUSSEX, EAST"	"SUSSEX, EAST"	CTOT	10186109		56182	43850	9816	74129	29253	3475	2991	246	836	1050	1903	387	1339	18273	738	1973	360	495	654	11	2	70	84	4	6	22	110				594	96	319	2033	225	8	37	36	1155	1166	612	875	521	79	305	120	331	687
452	"SUSSEX, EAST"	Bexhill	MB	10186109	10133531	4674	2570	730	4860	2601	277	236	15	79	109	199	31	249	1387	61	144	17	46	5	0	0	6	1	1	0	2	3				82	12	28	191	12	2	4	4	86	212	27	99	556	108	323	155	419	688
452	"SUSSEX, EAST"	Burgess Hill	UD	10186109	10209006	1074	978	233	1595	541	95	54	10	5	21	38	2	16	295	19	76	6	19	1	0	0	1	4	0	0	0	1				22	3	13	48	7	0	2	0	38	11	10	22	504	97	232	123	235	689
452	"SUSSEX, EAST"	East Grinstead	UD	10186109	10025217	1716	1238	244	2133	906	90	69	7	25	32	66	8	28	467	22	87	5	18	6	0	0	4	0	0	0	0	5				31	0	15	101	10	1	1	0	41	12	20	53	528	73	283	107	296	690
452	"SUSSEX, EAST"	Hove	MB	10186109	10220567	13859	7175	2649	13328	8606	936	813	24	106	382	338	135	483	5769	198	484	149	178	5	3	0	30	45	1	1	6	31				162	56	94	512	78	1	20	12	249	531	85	187	621	130	307	178	568	691
452	"SUSSEX, EAST"	Lewes	MB	10186109	10001274	2378	2016	495	3283	1296	151	159	21	18	43	85	16	17	681	54	89	27	29	3	1	0	8	0	1	0	7	10				64	4	35	180	9	0	2	0	74	34	45	49	545	75	321	123	257	692
452	"SUSSEX, EAST"	Newhaven	UD	10186109	10001304	940	1180	203	1848	367	49	59	4	11	13	47	12	28	147	16	23	4	17	1	0	0	2	0	0	0	1	0				10	1	5	36	6	0	0	0	36	10	15	30	390	42	291	78	108	693
452	"SUSSEX, EAST"	Portslade by Sea	UD	10186109	10107520	1089	1262	209	1834	536	122	68	5	1	12	31	10	2	183	35	158	2	31	4	0	0	1	16	0	3	0	15				12	3	8	59	4	0	2	0	60	7	13	49	492	97	325	129	125	694
452	"SUSSEX, EAST"	Other Urban Districts	UDA	10186109		5372	3846	877	6657	2821	337	280	23	84	72	236	48	196	1433	72	168	31	82	19	1	2	8	12	0	0	3	15				71	5	40	207	29	1	2	14	150	162	77	175	525	88	319	131	293	695
452	"SUSSEX, EAST"	Rural Districts	RDA	10186109		25080	23585	4176	38591	11579	1418	1253	137	507	366	863	125	320	7911	261	744	119	75	610	6	0	10	6	1	2	3	30				140	12	81	699	70	3	4	6	421	187	320	211	462	60	300	96	277	696
452	"SUSSEX, EAST"	BRIGHTON	CB	10186109	10107489	30094	24370	6974	38514	16976	3445	2503	181	373	668	797	454	1261	6715	1093	1955	292	692	7	5	27	115	73	17	10	123	66				830	311	371	1916	271	18	65	103	1065	1487	755	808	564	141	359	190	219	697
